"Stunden","FR.stadteinwärts","FR.stadtauswärts","noOfBikes","Wetter","temp","wind","date","year","month","day","weekday","hour"
"8/19/2016 11:00",301,210,511,"teilweise bewölkt",22,6,2016-08-19 11:00:00,2016,8,19,"Fri",11
"8/19/2016 12:00",345,240,585,"teilweise bewölkt",23,6,2016-08-19 12:00:00,2016,8,19,"Fri",12
"8/19/2016 13:00",322,326,648,"Klarer Himmel",25,7,2016-08-19 13:00:00,2016,8,19,"Fri",13
"8/19/2016 14:00",361,329,690,"Klarer Himmel",26,6,2016-08-19 14:00:00,2016,8,19,"Fri",14
"8/19/2016 15:00",375,379,754,"Klarer Himmel",25,7,2016-08-19 15:00:00,2016,8,19,"Fri",15
"8/19/2016 16:00",341,342,683,"Klarer Himmel",26,7,2016-08-19 16:00:00,2016,8,19,"Fri",16
"8/19/2016 17:00",404,366,770,"Klarer Himmel",25,6,2016-08-19 17:00:00,2016,8,19,"Fri",17
"8/19/2016 18:00",396,387,783,"Klarer Himmel",23,4,2016-08-19 18:00:00,2016,8,19,"Fri",18
"8/19/2016 19:00",299,319,618,"Klarer Himmel",22,4,2016-08-19 19:00:00,2016,8,19,"Fri",19
"8/19/2016 20:00",172,225,397,"Regen",19,2,2016-08-19 20:00:00,2016,8,19,"Fri",20
"8/19/2016 21:00",144,168,312,NA,18,4,2016-08-19 21:00:00,2016,8,19,"Fri",21
"8/19/2016 22:00",107,138,245,"Klarer Himmel",18,4,2016-08-19 22:00:00,2016,8,19,"Fri",22
"8/19/2016 23:00",96,187,283,"Regen",19,6,2016-08-19 23:00:00,2016,8,19,"Fri",23
"8/20/2016 0:00",68,113,181,"Regen",19,20,2016-08-20 00:00:00,2016,8,20,"Sat",0
"8/20/2016 1:00",50,95,145,"wolkig",18,9,2016-08-20 01:00:00,2016,8,20,"Sat",1
"8/20/2016 2:00",27,61,88,"Klarer Himmel",17,7,2016-08-20 02:00:00,2016,8,20,"Sat",2
"8/20/2016 3:00",17,63,80,"wolkig",17,9,2016-08-20 03:00:00,2016,8,20,"Sat",3
"8/20/2016 4:00",15,39,54,"wolkig",17,11,2016-08-20 04:00:00,2016,8,20,"Sat",4
"8/20/2016 5:00",22,33,55,"wolkig",17,13,2016-08-20 05:00:00,2016,8,20,"Sat",5
"8/20/2016 6:00",47,38,85,"wolkig",17,11,2016-08-20 06:00:00,2016,8,20,"Sat",6
"8/20/2016 7:00",142,28,170,"wolkig",17,9,2016-08-20 07:00:00,2016,8,20,"Sat",7
"8/20/2016 8:00",163,48,211,"wolkig",18,15,2016-08-20 08:00:00,2016,8,20,"Sat",8
"8/20/2016 9:00",219,81,300,"wolkig",18,15,2016-08-20 09:00:00,2016,8,20,"Sat",9
"8/20/2016 10:00",346,153,499,"wolkig",20,13,2016-08-20 10:00:00,2016,8,20,"Sat",10
"8/20/2016 11:00",388,183,571,"wolkig",20,11,2016-08-20 11:00:00,2016,8,20,"Sat",11
"8/20/2016 12:00",411,278,689,"wolkig",20,13,2016-08-20 12:00:00,2016,8,20,"Sat",12
"8/20/2016 13:00",335,309,644,"wolkig",22,17,2016-08-20 13:00:00,2016,8,20,"Sat",13
"8/20/2016 14:00",297,320,617,"wolkig",21,13,2016-08-20 14:00:00,2016,8,20,"Sat",14
"8/20/2016 15:00",239,352,591,"Regen",22,17,2016-08-20 15:00:00,2016,8,20,"Sat",15
"8/20/2016 16:00",247,297,544,"teilweise bewölkt",20,9,2016-08-20 16:00:00,2016,8,20,"Sat",16
"8/20/2016 17:00",211,264,475,"teilweise bewölkt",22,11,2016-08-20 17:00:00,2016,8,20,"Sat",17
"8/20/2016 18:00",230,238,468,"teilweise bewölkt",22,11,2016-08-20 18:00:00,2016,8,20,"Sat",18
"8/20/2016 19:00",232,235,467,"Klarer Himmel",21,7,2016-08-20 19:00:00,2016,8,20,"Sat",19
"8/20/2016 20:00",209,184,393,"Klarer Himmel",18,7,2016-08-20 20:00:00,2016,8,20,"Sat",20
"8/20/2016 21:00",143,166,309,"Nebel",15,4,2016-08-20 21:00:00,2016,8,20,"Sat",21
"8/20/2016 22:00",129,164,293,"Klarer Himmel",15,7,2016-08-20 22:00:00,2016,8,20,"Sat",22
"8/20/2016 23:00",68,144,212,"Klarer Himmel",18,19,2016-08-20 23:00:00,2016,8,20,"Sat",23
"8/21/2016 0:00",62,112,174,"Klarer Himmel",17,13,2016-08-21 00:00:00,2016,8,21,"Sun",0
"8/21/2016 1:00",58,129,187,"Klarer Himmel",17,9,2016-08-21 01:00:00,2016,8,21,"Sun",1
"8/21/2016 2:00",40,75,115,"Klarer Himmel",15,9,2016-08-21 02:00:00,2016,8,21,"Sun",2
"8/21/2016 3:00",22,93,115,"Klarer Himmel",15,11,2016-08-21 03:00:00,2016,8,21,"Sun",3
"8/21/2016 4:00",18,42,60,"Klarer Himmel",15,13,2016-08-21 04:00:00,2016,8,21,"Sun",4
"8/21/2016 5:00",20,50,70,"Klarer Himmel",14,11,2016-08-21 05:00:00,2016,8,21,"Sun",5
"8/21/2016 6:00",20,36,56,"Klarer Himmel",15,11,2016-08-21 06:00:00,2016,8,21,"Sun",6
"8/21/2016 7:00",34,25,59,"wolkig",16,17,2016-08-21 07:00:00,2016,8,21,"Sun",7
"8/21/2016 8:00",38,28,66,"wolkig",17,19,2016-08-21 08:00:00,2016,8,21,"Sun",8
"8/21/2016 9:00",107,51,158,"wolkig",18,22,2016-08-21 09:00:00,2016,8,21,"Sun",9
"8/21/2016 10:00",146,113,259,"wolkig",17,20,2016-08-21 10:00:00,2016,8,21,"Sun",10
"8/21/2016 11:00",102,89,191,"Regen",15,28,2016-08-21 11:00:00,2016,8,21,"Sun",11
"8/21/2016 12:00",113,121,234,"wolkig",17,22,2016-08-21 12:00:00,2016,8,21,"Sun",12
"8/21/2016 13:00",118,133,251,"wolkig",17,20,2016-08-21 13:00:00,2016,8,21,"Sun",13
"8/21/2016 14:00",150,133,283,"wolkig",19,20,2016-08-21 14:00:00,2016,8,21,"Sun",14
"8/21/2016 15:00",159,129,288,"Regen",18,20,2016-08-21 15:00:00,2016,8,21,"Sun",15
"8/21/2016 16:00",120,118,238,"wolkig",18,17,2016-08-21 16:00:00,2016,8,21,"Sun",16
"8/21/2016 17:00",141,127,268,"wolkig",18,19,2016-08-21 17:00:00,2016,8,21,"Sun",17
"8/21/2016 18:00",157,151,308,"wolkig",18,24,2016-08-21 18:00:00,2016,8,21,"Sun",18
"8/21/2016 19:00",134,136,270,"wolkig",18,22,2016-08-21 19:00:00,2016,8,21,"Sun",19
"8/21/2016 20:00",90,109,199,"wolkig",17,13,2016-08-21 20:00:00,2016,8,21,"Sun",20
"8/21/2016 21:00",49,106,155,"wolkig",17,17,2016-08-21 21:00:00,2016,8,21,"Sun",21
"8/21/2016 22:00",49,71,120,"teilweise bewölkt",16,9,2016-08-21 22:00:00,2016,8,21,"Sun",22
"8/21/2016 23:00",27,55,82,"teilweise bewölkt",16,11,2016-08-21 23:00:00,2016,8,21,"Sun",23
"8/22/2016 0:00",17,28,45,"Klarer Himmel",16,11,2016-08-22 00:00:00,2016,8,22,"Mon",0
"8/22/2016 1:00",9,16,25,"Klarer Himmel",16,11,2016-08-22 01:00:00,2016,8,22,"Mon",1
"8/22/2016 2:00",4,13,17,"wolkig",15,9,2016-08-22 02:00:00,2016,8,22,"Mon",2
"8/22/2016 3:00",3,5,8,"wolkig",16,11,2016-08-22 03:00:00,2016,8,22,"Mon",3
"8/22/2016 4:00",7,4,11,"teilweise bewölkt",15,13,2016-08-22 04:00:00,2016,8,22,"Mon",4
"8/22/2016 5:00",39,19,58,"wolkig",14,11,2016-08-22 05:00:00,2016,8,22,"Mon",5
"8/22/2016 6:00",121,54,175,"Regen",14,9,2016-08-22 06:00:00,2016,8,22,"Mon",6
"8/22/2016 7:00",256,142,398,"Regen",15,11,2016-08-22 07:00:00,2016,8,22,"Mon",7
"8/22/2016 8:00",332,181,513,"Regen",15,13,2016-08-22 08:00:00,2016,8,22,"Mon",8
"8/22/2016 9:00",294,185,479,"wolkig",15,13,2016-08-22 09:00:00,2016,8,22,"Mon",9
"8/22/2016 10:00",190,188,378,"Regen",16,15,2016-08-22 10:00:00,2016,8,22,"Mon",10
"8/22/2016 11:00",146,184,330,"Regen",16,17,2016-08-22 11:00:00,2016,8,22,"Mon",11
"8/22/2016 12:00",158,168,326,"Regen",16,15,2016-08-22 12:00:00,2016,8,22,"Mon",12
"8/22/2016 13:00",178,181,359,"Regen",16,13,2016-08-22 13:00:00,2016,8,22,"Mon",13
"8/22/2016 14:00",235,224,459,"Regen",17,13,2016-08-22 14:00:00,2016,8,22,"Mon",14
"8/22/2016 15:00",192,234,426,"Regen",17,13,2016-08-22 15:00:00,2016,8,22,"Mon",15
"8/22/2016 16:00",304,283,587,"Regen",18,15,2016-08-22 16:00:00,2016,8,22,"Mon",16
"8/22/2016 17:00",313,378,691,"Regen",18,11,2016-08-22 17:00:00,2016,8,22,"Mon",17
"8/22/2016 18:00",304,391,695,"wolkig",19,11,2016-08-22 18:00:00,2016,8,22,"Mon",18
"8/22/2016 19:00",232,298,530,"teilweise bewölkt",19,9,2016-08-22 19:00:00,2016,8,22,"Mon",19
"8/22/2016 20:00",172,214,386,"Klarer Himmel",18,9,2016-08-22 20:00:00,2016,8,22,"Mon",20
"8/22/2016 21:00",129,133,262,"Klarer Himmel",17,7,2016-08-22 21:00:00,2016,8,22,"Mon",21
"8/22/2016 22:00",94,136,230,"teilweise bewölkt",17,7,2016-08-22 22:00:00,2016,8,22,"Mon",22
"8/22/2016 23:00",55,112,167,"Nebel",15,2,2016-08-22 23:00:00,2016,8,22,"Mon",23
"8/23/2016 0:00",13,65,78,"Nebel",14,0,2016-08-23 00:00:00,2016,8,23,"Tues",0
"8/23/2016 1:00",14,41,55,"wolkig",15,0,2016-08-23 01:00:00,2016,8,23,"Tues",1
"8/23/2016 2:00",5,19,24,"wolkig",15,2,2016-08-23 02:00:00,2016,8,23,"Tues",2
"8/23/2016 3:00",6,8,14,"wolkig",16,4,2016-08-23 03:00:00,2016,8,23,"Tues",3
"8/23/2016 4:00",10,5,15,"Klarer Himmel",16,2,2016-08-23 04:00:00,2016,8,23,"Tues",4
"8/23/2016 5:00",44,22,66,"wolkig",15,6,2016-08-23 05:00:00,2016,8,23,"Tues",5
"8/23/2016 6:00",155,46,201,"Nebel",15,0,2016-08-23 06:00:00,2016,8,23,"Tues",6
"8/23/2016 7:00",335,190,525,"Nebel",16,0,2016-08-23 07:00:00,2016,8,23,"Tues",7
"8/23/2016 8:00",462,284,746,"wolkig",18,6,2016-08-23 08:00:00,2016,8,23,"Tues",8
"8/23/2016 9:00",408,249,657,"wolkig",19,7,2016-08-23 09:00:00,2016,8,23,"Tues",9
"8/23/2016 10:00",311,205,516,"Klarer Himmel",21,7,2016-08-23 10:00:00,2016,8,23,"Tues",10
"8/23/2016 11:00",308,250,558,"Klarer Himmel",23,7,2016-08-23 11:00:00,2016,8,23,"Tues",11
"8/23/2016 12:00",367,285,652,"Klarer Himmel",24,7,2016-08-23 12:00:00,2016,8,23,"Tues",12
"8/23/2016 13:00",369,366,735,"Klarer Himmel",25,7,2016-08-23 13:00:00,2016,8,23,"Tues",13
"8/23/2016 14:00",393,369,762,"wolkig",26,7,2016-08-23 14:00:00,2016,8,23,"Tues",14
"8/23/2016 15:00",380,404,784,"teilweise bewölkt",26,2,2016-08-23 15:00:00,2016,8,23,"Tues",15
"8/23/2016 16:00",529,486,1015,"teilweise bewölkt",26,6,2016-08-23 16:00:00,2016,8,23,"Tues",16
"8/23/2016 17:00",537,526,1063,"teilweise bewölkt",27,4,2016-08-23 17:00:00,2016,8,23,"Tues",17
"8/23/2016 18:00",502,542,1044,"Klarer Himmel",26,6,2016-08-23 18:00:00,2016,8,23,"Tues",18
"8/23/2016 19:00",454,489,943,"Klarer Himmel",25,4,2016-08-23 19:00:00,2016,8,23,"Tues",19
"8/23/2016 20:00",257,351,608,"Klarer Himmel",22,6,2016-08-23 20:00:00,2016,8,23,"Tues",20
"8/23/2016 21:00",162,285,447,"Klarer Himmel",21,6,2016-08-23 21:00:00,2016,8,23,"Tues",21
"8/23/2016 22:00",117,264,381,"Klarer Himmel",20,6,2016-08-23 22:00:00,2016,8,23,"Tues",22
"8/23/2016 23:00",80,173,253,"Klarer Himmel",20,4,2016-08-23 23:00:00,2016,8,23,"Tues",23
"8/24/2016 0:00",35,106,141,"Klarer Himmel",19,4,2016-08-24 00:00:00,2016,8,24,"Wed",0
"8/24/2016 1:00",16,56,72,"Klarer Himmel",19,6,2016-08-24 01:00:00,2016,8,24,"Wed",1
"8/24/2016 2:00",11,24,35,"Klarer Himmel",18,4,2016-08-24 02:00:00,2016,8,24,"Wed",2
"8/24/2016 3:00",6,8,14,"Klarer Himmel",19,6,2016-08-24 03:00:00,2016,8,24,"Wed",3
"8/24/2016 4:00",11,5,16,"Klarer Himmel",18,6,2016-08-24 04:00:00,2016,8,24,"Wed",4
"8/24/2016 5:00",28,23,51,"Klarer Himmel",17,4,2016-08-24 05:00:00,2016,8,24,"Wed",5
"8/24/2016 6:00",151,53,204,"Klarer Himmel",17,4,2016-08-24 06:00:00,2016,8,24,"Wed",6
"8/24/2016 7:00",482,206,688,"Klarer Himmel",19,7,2016-08-24 07:00:00,2016,8,24,"Wed",7
"8/24/2016 8:00",581,317,898,"Klarer Himmel",21,7,2016-08-24 08:00:00,2016,8,24,"Wed",8
"8/24/2016 9:00",467,248,715,"Klarer Himmel",23,6,2016-08-24 09:00:00,2016,8,24,"Wed",9
"8/24/2016 10:00",359,264,623,"Klarer Himmel",25,7,2016-08-24 10:00:00,2016,8,24,"Wed",10
"8/24/2016 11:00",377,311,688,"Klarer Himmel",27,7,2016-08-24 11:00:00,2016,8,24,"Wed",11
"8/24/2016 12:00",379,346,725,"Klarer Himmel",28,9,2016-08-24 12:00:00,2016,8,24,"Wed",12
"8/24/2016 13:00",410,473,883,"Klarer Himmel",29,11,2016-08-24 13:00:00,2016,8,24,"Wed",13
"8/24/2016 14:00",391,412,803,"Klarer Himmel",30,13,2016-08-24 14:00:00,2016,8,24,"Wed",14
"8/24/2016 15:00",402,395,797,"Klarer Himmel",30,11,2016-08-24 15:00:00,2016,8,24,"Wed",15
"8/24/2016 16:00",533,452,985,"Klarer Himmel",31,6,2016-08-24 16:00:00,2016,8,24,"Wed",16
"8/24/2016 17:00",580,525,1105,"Klarer Himmel",31,6,2016-08-24 17:00:00,2016,8,24,"Wed",17
"8/24/2016 18:00",506,544,1050,"Klarer Himmel",30,4,2016-08-24 18:00:00,2016,8,24,"Wed",18
"8/24/2016 19:00",452,430,882,"Klarer Himmel",28,6,2016-08-24 19:00:00,2016,8,24,"Wed",19
"8/24/2016 20:00",326,377,703,"Klarer Himmel",25,6,2016-08-24 20:00:00,2016,8,24,"Wed",20
"8/24/2016 21:00",202,276,478,"Klarer Himmel",24,6,2016-08-24 21:00:00,2016,8,24,"Wed",21
"8/24/2016 22:00",149,280,429,"Klarer Himmel",25,7,2016-08-24 22:00:00,2016,8,24,"Wed",22
"8/24/2016 23:00",125,194,319,"Klarer Himmel",23,6,2016-08-24 23:00:00,2016,8,24,"Wed",23
"8/25/2016 0:00",55,102,157,"Klarer Himmel",21,4,2016-08-25 00:00:00,2016,8,25,"Thurs",0
"8/25/2016 1:00",50,97,147,"Klarer Himmel",21,6,2016-08-25 01:00:00,2016,8,25,"Thurs",1
"8/25/2016 2:00",14,60,74,"Klarer Himmel",21,9,2016-08-25 02:00:00,2016,8,25,"Thurs",2
"8/25/2016 3:00",10,53,63,"Klarer Himmel",21,7,2016-08-25 03:00:00,2016,8,25,"Thurs",3
"8/25/2016 4:00",15,35,50,"Klarer Himmel",19,4,2016-08-25 04:00:00,2016,8,25,"Thurs",4
"8/25/2016 5:00",36,31,67,"Klarer Himmel",20,9,2016-08-25 05:00:00,2016,8,25,"Thurs",5
"8/25/2016 6:00",147,50,197,"Klarer Himmel",19,9,2016-08-25 06:00:00,2016,8,25,"Thurs",6
"8/25/2016 7:00",555,236,791,"Klarer Himmel",20,9,2016-08-25 07:00:00,2016,8,25,"Thurs",7
"8/25/2016 8:00",484,304,788,"Klarer Himmel",22,6,2016-08-25 08:00:00,2016,8,25,"Thurs",8
"8/25/2016 9:00",405,290,695,"Klarer Himmel",24,7,2016-08-25 09:00:00,2016,8,25,"Thurs",9
"8/25/2016 10:00",321,230,551,"Klarer Himmel",27,11,2016-08-25 10:00:00,2016,8,25,"Thurs",10
"8/25/2016 11:00",333,265,598,"Klarer Himmel",28,15,2016-08-25 11:00:00,2016,8,25,"Thurs",11
"8/25/2016 12:00",315,355,670,"Klarer Himmel",29,15,2016-08-25 12:00:00,2016,8,25,"Thurs",12
"8/25/2016 13:00",389,417,806,"Klarer Himmel",30,9,2016-08-25 13:00:00,2016,8,25,"Thurs",13
"8/25/2016 14:00",353,373,726,"Klarer Himmel",31,11,2016-08-25 14:00:00,2016,8,25,"Thurs",14
"8/25/2016 15:00",409,372,781,"Klarer Himmel",31,15,2016-08-25 15:00:00,2016,8,25,"Thurs",15
"8/25/2016 16:00",519,435,954,"Klarer Himmel",32,11,2016-08-25 16:00:00,2016,8,25,"Thurs",16
"8/25/2016 17:00",511,487,998,"Klarer Himmel",32,6,2016-08-25 17:00:00,2016,8,25,"Thurs",17
"8/25/2016 18:00",536,492,1028,"Klarer Himmel",32,4,2016-08-25 18:00:00,2016,8,25,"Thurs",18
"8/25/2016 19:00",448,376,824,"Klarer Himmel",29,4,2016-08-25 19:00:00,2016,8,25,"Thurs",19
"8/25/2016 20:00",279,316,595,"Klarer Himmel",24,0,2016-08-25 20:00:00,2016,8,25,"Thurs",20
"8/25/2016 21:00",229,342,571,"Klarer Himmel",21,4,2016-08-25 21:00:00,2016,8,25,"Thurs",21
"8/25/2016 22:00",148,286,434,"Klarer Himmel",20,2,2016-08-25 22:00:00,2016,8,25,"Thurs",22
"8/25/2016 23:00",94,186,280,"Klarer Himmel",21,6,2016-08-25 23:00:00,2016,8,25,"Thurs",23
"8/26/2016 0:00",40,108,148,"Klarer Himmel",19,2,2016-08-26 00:00:00,2016,8,26,"Fri",0
"8/26/2016 1:00",33,66,99,"Klarer Himmel",18,2,2016-08-26 01:00:00,2016,8,26,"Fri",1
"8/26/2016 2:00",10,17,27,"Klarer Himmel",20,6,2016-08-26 02:00:00,2016,8,26,"Fri",2
"8/26/2016 3:00",7,16,23,"Klarer Himmel",20,6,2016-08-26 03:00:00,2016,8,26,"Fri",3
"8/26/2016 4:00",10,15,25,"Klarer Himmel",19,6,2016-08-26 04:00:00,2016,8,26,"Fri",4
"8/26/2016 5:00",33,21,54,"Klarer Himmel",18,4,2016-08-26 05:00:00,2016,8,26,"Fri",5
"8/26/2016 6:00",130,54,184,"Klarer Himmel",18,2,2016-08-26 06:00:00,2016,8,26,"Fri",6
"8/26/2016 7:00",530,197,727,"Klarer Himmel",20,6,2016-08-26 07:00:00,2016,8,26,"Fri",7
"8/26/2016 8:00",460,293,753,"Klarer Himmel",22,9,2016-08-26 08:00:00,2016,8,26,"Fri",8
"8/26/2016 9:00",371,211,582,"Klarer Himmel",25,7,2016-08-26 09:00:00,2016,8,26,"Fri",9
"8/26/2016 10:00",274,264,538,"Klarer Himmel",26,7,2016-08-26 10:00:00,2016,8,26,"Fri",10
"8/26/2016 11:00",273,284,557,"Klarer Himmel",28,7,2016-08-26 11:00:00,2016,8,26,"Fri",11
"8/26/2016 12:00",354,393,747,"Klarer Himmel",30,11,2016-08-26 12:00:00,2016,8,26,"Fri",12
"8/26/2016 13:00",336,424,760,"Klarer Himmel",30,7,2016-08-26 13:00:00,2016,8,26,"Fri",13
"8/26/2016 14:00",385,368,753,"Klarer Himmel",30,15,2016-08-26 14:00:00,2016,8,26,"Fri",14
"8/26/2016 15:00",417,330,747,"Klarer Himmel",31,9,2016-08-26 15:00:00,2016,8,26,"Fri",15
"8/26/2016 16:00",392,383,775,"Klarer Himmel",31,9,2016-08-26 16:00:00,2016,8,26,"Fri",16
"8/26/2016 17:00",422,399,821,"Klarer Himmel",30,15,2016-08-26 17:00:00,2016,8,26,"Fri",17
"8/26/2016 18:00",364,381,745,"Klarer Himmel",29,11,2016-08-26 18:00:00,2016,8,26,"Fri",18
"8/26/2016 19:00",350,329,679,"Klarer Himmel",27,13,2016-08-26 19:00:00,2016,8,26,"Fri",19
"8/26/2016 20:00",316,256,572,"Klarer Himmel",25,15,2016-08-26 20:00:00,2016,8,26,"Fri",20
"8/26/2016 21:00",243,208,451,"Klarer Himmel",24,17,2016-08-26 21:00:00,2016,8,26,"Fri",21
"8/26/2016 22:00",137,231,368,"Klarer Himmel",22,13,2016-08-26 22:00:00,2016,8,26,"Fri",22
"8/26/2016 23:00",111,220,331,"Klarer Himmel",21,13,2016-08-26 23:00:00,2016,8,26,"Fri",23
"8/27/2016 0:00",117,146,263,"wolkig",20,9,2016-08-27 00:00:00,2016,8,27,"Sat",0
"8/27/2016 1:00",56,122,178,"Klarer Himmel",20,9,2016-08-27 01:00:00,2016,8,27,"Sat",1
"8/27/2016 2:00",70,95,165,"wolkig",19,9,2016-08-27 02:00:00,2016,8,27,"Sat",2
"8/27/2016 3:00",15,75,90,"wolkig",19,9,2016-08-27 03:00:00,2016,8,27,"Sat",3
"8/27/2016 4:00",19,50,69,"teilweise bewölkt",18,11,2016-08-27 04:00:00,2016,8,27,"Sat",4
"8/27/2016 5:00",19,47,66,"wolkig",17,7,2016-08-27 05:00:00,2016,8,27,"Sat",5
"8/27/2016 6:00",34,34,68,"teilweise bewölkt",17,9,2016-08-27 06:00:00,2016,8,27,"Sat",6
"8/27/2016 7:00",101,27,128,"Klarer Himmel",18,6,2016-08-27 07:00:00,2016,8,27,"Sat",7
"8/27/2016 8:00",154,82,236,"Klarer Himmel",19,15,2016-08-27 08:00:00,2016,8,27,"Sat",8
"8/27/2016 9:00",292,121,413,"Klarer Himmel",21,11,2016-08-27 09:00:00,2016,8,27,"Sat",9
"8/27/2016 10:00",322,165,487,"Klarer Himmel",22,13,2016-08-27 10:00:00,2016,8,27,"Sat",10
"8/27/2016 11:00",337,185,522,"Klarer Himmel",24,13,2016-08-27 11:00:00,2016,8,27,"Sat",11
"8/27/2016 12:00",406,262,668,"Klarer Himmel",25,15,2016-08-27 12:00:00,2016,8,27,"Sat",12
"8/27/2016 13:00",354,275,629,"Klarer Himmel",26,11,2016-08-27 13:00:00,2016,8,27,"Sat",13
"8/27/2016 14:00",343,271,614,"Klarer Himmel",27,11,2016-08-27 14:00:00,2016,8,27,"Sat",14
"8/27/2016 15:00",261,285,546,"Klarer Himmel",28,11,2016-08-27 15:00:00,2016,8,27,"Sat",15
"8/27/2016 16:00",255,309,564,"teilweise bewölkt",28,19,2016-08-27 16:00:00,2016,8,27,"Sat",16
"8/27/2016 17:00",327,349,676,"teilweise bewölkt",29,9,2016-08-27 17:00:00,2016,8,27,"Sat",17
"8/27/2016 18:00",307,332,639,"wolkig",28,7,2016-08-27 18:00:00,2016,8,27,"Sat",18
"8/27/2016 19:00",280,250,530,"wolkig",27,6,2016-08-27 19:00:00,2016,8,27,"Sat",19
"8/27/2016 20:00",205,190,395,"Klarer Himmel",25,7,2016-08-27 20:00:00,2016,8,27,"Sat",20
"8/27/2016 21:00",161,176,337,"wolkig",25,6,2016-08-27 21:00:00,2016,8,27,"Sat",21
"8/27/2016 22:00",139,219,358,"wolkig",23,7,2016-08-27 22:00:00,2016,8,27,"Sat",22
"8/27/2016 23:00",85,171,256,"teilweise bewölkt",23,13,2016-08-27 23:00:00,2016,8,27,"Sat",23
"8/28/2016 0:00",90,135,225,"teilweise bewölkt",24,7,2016-08-28 00:00:00,2016,8,28,"Sun",0
"8/28/2016 1:00",68,108,176,"wolkig",24,13,2016-08-28 01:00:00,2016,8,28,"Sun",1
"8/28/2016 2:00",39,95,134,"teilweise bewölkt",21,4,2016-08-28 02:00:00,2016,8,28,"Sun",2
"8/28/2016 3:00",33,60,93,"wolkig",21,6,2016-08-28 03:00:00,2016,8,28,"Sun",3
"8/28/2016 4:00",16,41,57,"Klarer Himmel",21,6,2016-08-28 04:00:00,2016,8,28,"Sun",4
"8/28/2016 5:00",7,39,46,"Klarer Himmel",20,7,2016-08-28 05:00:00,2016,8,28,"Sun",5
"8/28/2016 6:00",24,17,41,"Klarer Himmel",20,4,2016-08-28 06:00:00,2016,8,28,"Sun",6
"8/28/2016 7:00",40,11,51,"Klarer Himmel",21,9,2016-08-28 07:00:00,2016,8,28,"Sun",7
"8/28/2016 8:00",70,23,93,"Klarer Himmel",23,9,2016-08-28 08:00:00,2016,8,28,"Sun",8
"8/28/2016 9:00",156,76,232,"teilweise bewölkt",25,11,2016-08-28 09:00:00,2016,8,28,"Sun",9
"8/28/2016 10:00",184,139,323,"wolkig",27,13,2016-08-28 10:00:00,2016,8,28,"Sun",10
"8/28/2016 11:00",212,198,410,"wolkig",29,13,2016-08-28 11:00:00,2016,8,28,"Sun",11
"8/28/2016 12:00",265,219,484,"teilweise bewölkt",31,20,2016-08-28 12:00:00,2016,8,28,"Sun",12
"8/28/2016 13:00",252,230,482,"teilweise bewölkt",32,22,2016-08-28 13:00:00,2016,8,28,"Sun",13
"8/28/2016 14:00",307,197,504,"teilweise bewölkt",30,30,2016-08-28 14:00:00,2016,8,28,"Sun",14
"8/28/2016 15:00",239,179,418,"Regen",27,32,2016-08-28 15:00:00,2016,8,28,"Sun",15
"8/28/2016 16:00",209,213,422,"teilweise bewölkt",26,32,2016-08-28 16:00:00,2016,8,28,"Sun",16
"8/28/2016 17:00",277,232,509,"teilweise bewölkt",25,33,2016-08-28 17:00:00,2016,8,28,"Sun",17
"8/28/2016 18:00",244,307,551,"teilweise bewölkt",23,30,2016-08-28 18:00:00,2016,8,28,"Sun",18
"8/28/2016 19:00",173,205,378,"teilweise bewölkt",22,26,2016-08-28 19:00:00,2016,8,28,"Sun",19
"8/28/2016 20:00",195,180,375,"Klarer Himmel",21,9,2016-08-28 20:00:00,2016,8,28,"Sun",20
"8/28/2016 21:00",75,171,246,"Klarer Himmel",19,11,2016-08-28 21:00:00,2016,8,28,"Sun",21
"8/28/2016 22:00",53,132,185,"teilweise bewölkt",19,13,2016-08-28 22:00:00,2016,8,28,"Sun",22
"8/28/2016 23:00",32,93,125,"Klarer Himmel",18,6,2016-08-28 23:00:00,2016,8,28,"Sun",23
"8/29/2016 0:00",16,38,54,"teilweise bewölkt",17,9,2016-08-29 00:00:00,2016,8,29,"Mon",0
"8/29/2016 1:00",10,26,36,"Klarer Himmel",18,7,2016-08-29 01:00:00,2016,8,29,"Mon",1
"8/29/2016 2:00",5,13,18,"Klarer Himmel",17,13,2016-08-29 02:00:00,2016,8,29,"Mon",2
"8/29/2016 3:00",4,2,6,"teilweise bewölkt",17,17,2016-08-29 03:00:00,2016,8,29,"Mon",3
"8/29/2016 4:00",10,13,23,"wolkig",17,15,2016-08-29 04:00:00,2016,8,29,"Mon",4
"8/29/2016 5:00",34,14,48,"wolkig",17,13,2016-08-29 05:00:00,2016,8,29,"Mon",5
"8/29/2016 6:00",114,60,174,"Regen",17,19,2016-08-29 06:00:00,2016,8,29,"Mon",6
"8/29/2016 7:00",444,157,601,"wolkig",17,17,2016-08-29 07:00:00,2016,8,29,"Mon",7
"8/29/2016 8:00",386,257,643,"wolkig",17,17,2016-08-29 08:00:00,2016,8,29,"Mon",8
"8/29/2016 9:00",326,211,537,"wolkig",19,17,2016-08-29 09:00:00,2016,8,29,"Mon",9
"8/29/2016 10:00",267,192,459,"wolkig",18,13,2016-08-29 10:00:00,2016,8,29,"Mon",10
"8/29/2016 11:00",272,225,497,"wolkig",20,13,2016-08-29 11:00:00,2016,8,29,"Mon",11
