"Stunden","FR.stadteinwärts","FR.stadtauswärts","noOfBikes","temp","wind","weather","date","year","month","day","weekday","hour","wind_log"
"5/31/2015 11:00",159,117,276,17,13,NA,2015-05-31 11:00:00,2015,5,31,"Sun",11,2.56494935746154
"5/31/2015 12:00",172,129,301,19,20,NA,2015-05-31 12:00:00,2015,5,31,"Sun",12,2.99573227355399
"5/31/2015 13:00",195,161,356,19,20,NA,2015-05-31 13:00:00,2015,5,31,"Sun",13,2.99573227355399
"5/31/2015 14:00",240,200,440,19,24,NA,2015-05-31 14:00:00,2015,5,31,"Sun",14,3.17805383034795
"5/31/2015 15:00",212,184,396,19,17,NA,2015-05-31 15:00:00,2015,5,31,"Sun",15,2.83321334405622
"5/31/2015 16:00",178,208,386,17,30,NA,2015-05-31 16:00:00,2015,5,31,"Sun",16,3.40119738166216
"5/31/2015 17:00",189,178,367,16,22,NA,2015-05-31 17:00:00,2015,5,31,"Sun",17,3.09104245335832
"5/31/2015 18:00",183,169,352,16,19,NA,2015-05-31 18:00:00,2015,5,31,"Sun",18,2.94443897916644
"5/31/2015 19:00",158,214,372,15,20,NA,2015-05-31 19:00:00,2015,5,31,"Sun",19,2.99573227355399
"5/31/2015 20:00",72,167,239,15,19,NA,2015-05-31 20:00:00,2015,5,31,"Sun",20,2.94443897916644
"5/31/2015 21:00",55,99,154,15,20,NA,2015-05-31 21:00:00,2015,5,31,"Sun",21,2.99573227355399
"5/31/2015 22:00",62,134,196,15,20,NA,2015-05-31 22:00:00,2015,5,31,"Sun",22,2.99573227355399
"5/31/2015 23:00",30,82,112,15,22,NA,2015-05-31 23:00:00,2015,5,31,"Sun",23,3.09104245335832
"6/1/2015 0:00",14,17,31,15,22,NA,2015-06-01 00:00:00,2015,6,1,"Mon",0,3.09104245335832
"6/1/2015 1:00",0,21,21,12,26,NA,2015-06-01 01:00:00,2015,6,1,"Mon",1,3.25809653802148
"6/1/2015 2:00",2,11,13,10,11,NA,2015-06-01 02:00:00,2015,6,1,"Mon",2,2.39789527279837
"6/1/2015 3:00",2,2,4,10,7,NA,2015-06-01 03:00:00,2015,6,1,"Mon",3,1.94591014905531
"6/1/2015 4:00",6,4,10,10,9,NA,2015-06-01 04:00:00,2015,6,1,"Mon",4,2.19722457733622
"6/1/2015 5:00",35,9,44,9,7,NA,2015-06-01 05:00:00,2015,6,1,"Mon",5,1.94591014905531
"6/1/2015 6:00",119,36,155,10,11,NA,2015-06-01 06:00:00,2015,6,1,"Mon",6,2.39789527279837
"6/1/2015 7:00",505,177,682,11,13,NA,2015-06-01 07:00:00,2015,6,1,"Mon",7,2.56494935746154
"6/1/2015 8:00",569,481,1050,12,15,NA,2015-06-01 08:00:00,2015,6,1,"Mon",8,2.70805020110221
"6/1/2015 9:00",506,375,881,13,13,NA,2015-06-01 09:00:00,2015,6,1,"Mon",9,2.56494935746154
"6/1/2015 10:00",503,466,969,13,13,NA,2015-06-01 10:00:00,2015,6,1,"Mon",10,2.56494935746154
"6/1/2015 11:00",483,372,855,14,11,NA,2015-06-01 11:00:00,2015,6,1,"Mon",11,2.39789527279837
"6/1/2015 12:00",576,507,1083,14,11,NA,2015-06-01 12:00:00,2015,6,1,"Mon",12,2.39789527279837
"6/1/2015 13:00",549,450,999,14,11,NA,2015-06-01 13:00:00,2015,6,1,"Mon",13,2.39789527279837
"6/1/2015 14:00",497,562,1059,15,11,NA,2015-06-01 14:00:00,2015,6,1,"Mon",14,2.39789527279837
"6/1/2015 15:00",550,504,1054,16,17,NA,2015-06-01 15:00:00,2015,6,1,"Mon",15,2.83321334405622
"6/1/2015 16:00",634,759,1393,17,15,NA,2015-06-01 16:00:00,2015,6,1,"Mon",16,2.70805020110221
"6/1/2015 17:00",757,715,1472,16,9,NA,2015-06-01 17:00:00,2015,6,1,"Mon",17,2.19722457733622
"6/1/2015 18:00",651,766,1417,16,9,NA,2015-06-01 18:00:00,2015,6,1,"Mon",18,2.19722457733622
"6/1/2015 19:00",519,563,1082,16,7,NA,2015-06-01 19:00:00,2015,6,1,"Mon",19,1.94591014905531
"6/1/2015 20:00",302,433,735,14,4,NA,2015-06-01 20:00:00,2015,6,1,"Mon",20,1.38629436111989
"6/1/2015 21:00",252,319,571,12,2,NA,2015-06-01 21:00:00,2015,6,1,"Mon",21,0.693147180559945
"6/1/2015 22:00",190,327,517,12,2,NA,2015-06-01 22:00:00,2015,6,1,"Mon",22,0.693147180559945
"6/1/2015 23:00",88,186,274,12,7,NA,2015-06-01 23:00:00,2015,6,1,"Mon",23,1.94591014905531
"6/2/2015 0:00",43,78,121,12,9,NA,2015-06-02 00:00:00,2015,6,2,"Tues",0,2.19722457733622
"6/2/2015 1:00",11,43,54,13,9,NA,2015-06-02 01:00:00,2015,6,2,"Tues",1,2.19722457733622
"6/2/2015 2:00",4,19,23,12,9,NA,2015-06-02 02:00:00,2015,6,2,"Tues",2,2.19722457733622
"6/2/2015 3:00",10,3,13,12,11,NA,2015-06-02 03:00:00,2015,6,2,"Tues",3,2.39789527279837
"6/2/2015 4:00",8,5,13,12,17,NA,2015-06-02 04:00:00,2015,6,2,"Tues",4,2.83321334405622
"6/2/2015 5:00",34,12,46,12,17,NA,2015-06-02 05:00:00,2015,6,2,"Tues",5,2.83321334405622
"6/2/2015 6:00",127,46,173,13,17,NA,2015-06-02 06:00:00,2015,6,2,"Tues",6,2.83321334405622
"6/2/2015 7:00",536,223,759,14,22,NA,2015-06-02 07:00:00,2015,6,2,"Tues",7,3.09104245335832
"6/2/2015 8:00",792,539,1331,15,30,NA,2015-06-02 08:00:00,2015,6,2,"Tues",8,3.40119738166216
"6/2/2015 9:00",515,436,951,15,30,NA,2015-06-02 09:00:00,2015,6,2,"Tues",9,3.40119738166216
"6/2/2015 10:00",585,571,1156,15,26,NA,2015-06-02 10:00:00,2015,6,2,"Tues",10,3.25809653802148
"6/2/2015 11:00",468,346,814,16,28,NA,2015-06-02 11:00:00,2015,6,2,"Tues",11,3.3322045101752
"6/2/2015 12:00",530,506,1036,15,33,NA,2015-06-02 12:00:00,2015,6,2,"Tues",12,3.49650756146648
"6/2/2015 13:00",587,449,1036,16,30,NA,2015-06-02 13:00:00,2015,6,2,"Tues",13,3.40119738166216
"6/2/2015 14:00",489,529,1018,18,35,NA,2015-06-02 14:00:00,2015,6,2,"Tues",14,3.55534806148941
"6/2/2015 15:00",564,479,1043,19,35,NA,2015-06-02 15:00:00,2015,6,2,"Tues",15,3.55534806148941
"6/2/2015 16:00",617,768,1385,19,24,NA,2015-06-02 16:00:00,2015,6,2,"Tues",16,3.17805383034795
"6/2/2015 17:00",784,653,1437,19,22,NA,2015-06-02 17:00:00,2015,6,2,"Tues",17,3.09104245335832
"6/2/2015 18:00",610,701,1311,19,24,NA,2015-06-02 18:00:00,2015,6,2,"Tues",18,3.17805383034795
"6/2/2015 19:00",558,535,1093,19,30,NA,2015-06-02 19:00:00,2015,6,2,"Tues",19,3.40119738166216
"6/2/2015 20:00",374,387,761,20,26,NA,2015-06-02 20:00:00,2015,6,2,"Tues",20,3.25809653802148
"6/2/2015 21:00",254,275,529,20,28,NA,2015-06-02 21:00:00,2015,6,2,"Tues",21,3.3322045101752
"6/2/2015 22:00",126,234,360,20,32,NA,2015-06-02 22:00:00,2015,6,2,"Tues",22,3.46573590279973
"6/2/2015 23:00",73,190,263,20,28,NA,2015-06-02 23:00:00,2015,6,2,"Tues",23,3.3322045101752
"6/3/2015 0:00",74,137,211,19,24,NA,2015-06-03 00:00:00,2015,6,3,"Wed",0,3.17805383034795
"6/3/2015 1:00",25,47,72,19,32,NA,2015-06-03 01:00:00,2015,6,3,"Wed",1,3.46573590279973
"6/3/2015 2:00",11,36,47,15,28,NA,2015-06-03 02:00:00,2015,6,3,"Wed",2,3.3322045101752
"6/3/2015 3:00",2,21,23,15,20,NA,2015-06-03 03:00:00,2015,6,3,"Wed",3,2.99573227355399
"6/3/2015 4:00",19,13,32,15,19,NA,2015-06-03 04:00:00,2015,6,3,"Wed",4,2.94443897916644
"6/3/2015 5:00",34,8,42,15,22,NA,2015-06-03 05:00:00,2015,6,3,"Wed",5,3.09104245335832
"6/3/2015 6:00",136,36,172,15,20,NA,2015-06-03 06:00:00,2015,6,3,"Wed",6,2.99573227355399
"6/3/2015 7:00",631,189,820,15,22,NA,2015-06-03 07:00:00,2015,6,3,"Wed",7,3.09104245335832
"6/3/2015 8:00",683,570,1253,16,32,NA,2015-06-03 08:00:00,2015,6,3,"Wed",8,3.46573590279973
"6/3/2015 9:00",568,463,1031,16,37,NA,2015-06-03 09:00:00,2015,6,3,"Wed",9,3.61091791264422
"6/3/2015 10:00",579,648,1227,16,32,NA,2015-06-03 10:00:00,2015,6,3,"Wed",10,3.46573590279973
"6/3/2015 11:00",584,359,943,17,30,NA,2015-06-03 11:00:00,2015,6,3,"Wed",11,3.40119738166216
"6/3/2015 12:00",588,583,1171,17,33,NA,2015-06-03 12:00:00,2015,6,3,"Wed",12,3.49650756146648
"6/3/2015 13:00",563,541,1104,17,26,NA,2015-06-03 13:00:00,2015,6,3,"Wed",13,3.25809653802148
"6/3/2015 14:00",509,595,1104,17,24,NA,2015-06-03 14:00:00,2015,6,3,"Wed",14,3.17805383034795
"6/3/2015 15:00",598,531,1129,17,20,NA,2015-06-03 15:00:00,2015,6,3,"Wed",15,2.99573227355399
"6/3/2015 16:00",591,670,1261,17,19,NA,2015-06-03 16:00:00,2015,6,3,"Wed",16,2.94443897916644
"6/3/2015 17:00",651,542,1193,18,24,NA,2015-06-03 17:00:00,2015,6,3,"Wed",17,3.17805383034795
"6/3/2015 18:00",580,663,1243,17,13,NA,2015-06-03 18:00:00,2015,6,3,"Wed",18,2.56494935746154
"6/3/2015 19:00",609,453,1062,17,11,NA,2015-06-03 19:00:00,2015,6,3,"Wed",19,2.39789527279837
"6/3/2015 20:00",464,501,965,16,6,NA,2015-06-03 20:00:00,2015,6,3,"Wed",20,1.79175946922805
"6/3/2015 21:00",375,340,715,14,4,NA,2015-06-03 21:00:00,2015,6,3,"Wed",21,1.38629436111989
"6/3/2015 22:00",264,266,530,13,6,NA,2015-06-03 22:00:00,2015,6,3,"Wed",22,1.79175946922805
"6/3/2015 23:00",194,231,425,10,4,NA,2015-06-03 23:00:00,2015,6,3,"Wed",23,1.38629436111989
"6/4/2015 0:00",198,194,392,9,4,NA,2015-06-04 00:00:00,2015,6,4,"Thurs",0,1.38629436111989
"6/4/2015 1:00",155,182,337,8,2,NA,2015-06-04 01:00:00,2015,6,4,"Thurs",1,0.693147180559945
"6/4/2015 2:00",85,202,287,8,2,NA,2015-06-04 02:00:00,2015,6,4,"Thurs",2,0.693147180559945
"6/4/2015 3:00",49,221,270,7,2,NA,2015-06-04 03:00:00,2015,6,4,"Thurs",3,0.693147180559945
"6/4/2015 4:00",39,135,174,8,2,NA,2015-06-04 04:00:00,2015,6,4,"Thurs",4,0.693147180559945
"6/4/2015 5:00",31,70,101,9,4,NA,2015-06-04 05:00:00,2015,6,4,"Thurs",5,1.38629436111989
"6/4/2015 6:00",20,27,47,11,4,NA,2015-06-04 06:00:00,2015,6,4,"Thurs",6,1.38629436111989
"6/4/2015 7:00",62,32,94,13,7,NA,2015-06-04 07:00:00,2015,6,4,"Thurs",7,1.94591014905531
"6/4/2015 8:00",119,55,174,15,6,NA,2015-06-04 08:00:00,2015,6,4,"Thurs",8,1.79175946922805
"6/4/2015 9:00",169,90,259,16,7,NA,2015-06-04 09:00:00,2015,6,4,"Thurs",9,1.94591014905531
"6/4/2015 10:00",241,152,393,18,4,NA,2015-06-04 10:00:00,2015,6,4,"Thurs",10,1.38629436111989
"6/4/2015 11:00",223,201,424,19,2,NA,2015-06-04 11:00:00,2015,6,4,"Thurs",11,0.693147180559945
"6/4/2015 12:00",278,215,493,20,9,NA,2015-06-04 12:00:00,2015,6,4,"Thurs",12,2.19722457733622
"6/4/2015 13:00",335,299,634,20,6,NA,2015-06-04 13:00:00,2015,6,4,"Thurs",13,1.79175946922805
"6/4/2015 14:00",405,284,689,21,4,NA,2015-06-04 14:00:00,2015,6,4,"Thurs",14,1.38629436111989
"6/4/2015 15:00",370,319,689,21,9,NA,2015-06-04 15:00:00,2015,6,4,"Thurs",15,2.19722457733622
"6/4/2015 16:00",420,305,725,21,7,NA,2015-06-04 16:00:00,2015,6,4,"Thurs",16,1.94591014905531
"6/4/2015 17:00",401,414,815,22,9,NA,2015-06-04 17:00:00,2015,6,4,"Thurs",17,2.19722457733622
"6/4/2015 18:00",409,365,774,22,11,NA,2015-06-04 18:00:00,2015,6,4,"Thurs",18,2.39789527279837
"6/4/2015 19:00",358,317,675,21,15,NA,2015-06-04 19:00:00,2015,6,4,"Thurs",19,2.70805020110221
"6/4/2015 20:00",249,301,550,20,13,NA,2015-06-04 20:00:00,2015,6,4,"Thurs",20,2.56494935746154
"6/4/2015 21:00",167,291,458,18,9,NA,2015-06-04 21:00:00,2015,6,4,"Thurs",21,2.19722457733622
"6/4/2015 22:00",106,302,408,17,9,NA,2015-06-04 22:00:00,2015,6,4,"Thurs",22,2.19722457733622
"6/4/2015 23:00",84,202,286,17,9,NA,2015-06-04 23:00:00,2015,6,4,"Thurs",23,2.19722457733622
"6/5/2015 0:00",46,130,176,16,7,NA,2015-06-05 00:00:00,2015,6,5,"Fri",0,1.94591014905531
"6/5/2015 1:00",23,69,92,16,9,NA,2015-06-05 01:00:00,2015,6,5,"Fri",1,2.19722457733622
"6/5/2015 2:00",13,25,38,15,9,NA,2015-06-05 02:00:00,2015,6,5,"Fri",2,2.19722457733622
"6/5/2015 3:00",3,19,22,15,9,NA,2015-06-05 03:00:00,2015,6,5,"Fri",3,2.19722457733622
"6/5/2015 4:00",7,7,14,15,7,NA,2015-06-05 04:00:00,2015,6,5,"Fri",4,1.94591014905531
"6/5/2015 5:00",26,10,36,15,7,NA,2015-06-05 05:00:00,2015,6,5,"Fri",5,1.94591014905531
"6/5/2015 6:00",89,29,118,15,7,NA,2015-06-05 06:00:00,2015,6,5,"Fri",6,1.94591014905531
"6/5/2015 7:00",338,130,468,17,7,NA,2015-06-05 07:00:00,2015,6,5,"Fri",7,1.94591014905531
"6/5/2015 8:00",467,270,737,19,11,NA,2015-06-05 08:00:00,2015,6,5,"Fri",8,2.39789527279837
"6/5/2015 9:00",442,308,750,22,7,NA,2015-06-05 09:00:00,2015,6,5,"Fri",9,1.94591014905531
"6/5/2015 10:00",549,369,918,24,9,NA,2015-06-05 10:00:00,2015,6,5,"Fri",10,2.19722457733622
"6/5/2015 11:00",469,314,783,26,7,NA,2015-06-05 11:00:00,2015,6,5,"Fri",11,1.94591014905531
"6/5/2015 12:00",549,504,1053,27,4,NA,2015-06-05 12:00:00,2015,6,5,"Fri",12,1.38629436111989
"6/5/2015 13:00",542,503,1045,29,9,NA,2015-06-05 13:00:00,2015,6,5,"Fri",13,2.19722457733622
"6/5/2015 14:00",482,510,992,30,7,NA,2015-06-05 14:00:00,2015,6,5,"Fri",14,1.94591014905531
"6/5/2015 15:00",490,428,918,31,6,NA,2015-06-05 15:00:00,2015,6,5,"Fri",15,1.79175946922805
"6/5/2015 16:00",442,425,867,32,6,NA,2015-06-05 16:00:00,2015,6,5,"Fri",16,1.79175946922805
"6/5/2015 17:00",493,476,969,32,9,NA,2015-06-05 17:00:00,2015,6,5,"Fri",17,2.19722457733622
"6/5/2015 18:00",460,488,948,32,11,NA,2015-06-05 18:00:00,2015,6,5,"Fri",18,2.39789527279837
"6/5/2015 19:00",531,383,914,30,6,NA,2015-06-05 19:00:00,2015,6,5,"Fri",19,1.79175946922805
"6/5/2015 20:00",356,326,682,26,4,NA,2015-06-05 20:00:00,2015,6,5,"Fri",20,1.38629436111989
"6/5/2015 21:00",267,251,518,24,4,NA,2015-06-05 21:00:00,2015,6,5,"Fri",21,1.38629436111989
"6/5/2015 22:00",193,313,506,25,30,NA,2015-06-05 22:00:00,2015,6,5,"Fri",22,3.40119738166216
"6/5/2015 23:00",107,384,491,23,15,NA,2015-06-05 23:00:00,2015,6,5,"Fri",23,2.70805020110221
"6/6/2015 0:00",73,219,292,22,4,NA,2015-06-06 00:00:00,2015,6,6,"Sat",0,1.38629436111989
"6/6/2015 1:00",58,196,254,21,4,NA,2015-06-06 01:00:00,2015,6,6,"Sat",1,1.38629436111989
"6/6/2015 2:00",35,87,122,18,4,NA,2015-06-06 02:00:00,2015,6,6,"Sat",2,1.38629436111989
"6/6/2015 3:00",21,73,94,18,7,NA,2015-06-06 03:00:00,2015,6,6,"Sat",3,1.94591014905531
"6/6/2015 4:00",19,54,73,18,6,NA,2015-06-06 04:00:00,2015,6,6,"Sat",4,1.79175946922805
"6/6/2015 5:00",18,33,51,18,7,NA,2015-06-06 05:00:00,2015,6,6,"Sat",5,1.94591014905531
"6/6/2015 6:00",33,18,51,18,4,NA,2015-06-06 06:00:00,2015,6,6,"Sat",6,1.38629436111989
"6/6/2015 7:00",95,33,128,19,17,NA,2015-06-06 07:00:00,2015,6,6,"Sat",7,2.83321334405622
"6/6/2015 8:00",152,60,212,19,19,NA,2015-06-06 08:00:00,2015,6,6,"Sat",8,2.94443897916644
"6/6/2015 9:00",285,99,384,17,20,NA,2015-06-06 09:00:00,2015,6,6,"Sat",9,2.99573227355399
"6/6/2015 10:00",340,144,484,18,17,NA,2015-06-06 10:00:00,2015,6,6,"Sat",10,2.83321334405622
"6/6/2015 11:00",346,183,529,19,19,NA,2015-06-06 11:00:00,2015,6,6,"Sat",11,2.94443897916644
"6/6/2015 12:00",327,202,529,19,22,NA,2015-06-06 12:00:00,2015,6,6,"Sat",12,3.09104245335832
"6/6/2015 13:00",342,275,617,20,15,NA,2015-06-06 13:00:00,2015,6,6,"Sat",13,2.70805020110221
"6/6/2015 14:00",351,331,682,21,17,NA,2015-06-06 14:00:00,2015,6,6,"Sat",14,2.83321334405622
"6/6/2015 15:00",344,336,680,21,19,NA,2015-06-06 15:00:00,2015,6,6,"Sat",15,2.94443897916644
"6/6/2015 16:00",306,347,653,22,17,NA,2015-06-06 16:00:00,2015,6,6,"Sat",16,2.83321334405622
"6/6/2015 17:00",356,330,686,21,15,NA,2015-06-06 17:00:00,2015,6,6,"Sat",17,2.70805020110221
"6/6/2015 18:00",339,349,688,21,13,NA,2015-06-06 18:00:00,2015,6,6,"Sat",18,2.56494935746154
"6/6/2015 19:00",373,314,687,21,17,NA,2015-06-06 19:00:00,2015,6,6,"Sat",19,2.83321334405622
"6/6/2015 20:00",349,319,668,19,11,NA,2015-06-06 20:00:00,2015,6,6,"Sat",20,2.39789527279837
"6/6/2015 21:00",194,203,397,15,9,NA,2015-06-06 21:00:00,2015,6,6,"Sat",21,2.19722457733622
"6/6/2015 22:00",141,205,346,14,6,NA,2015-06-06 22:00:00,2015,6,6,"Sat",22,1.79175946922805
"6/6/2015 23:00",168,322,490,13,6,NA,2015-06-06 23:00:00,2015,6,6,"Sat",23,1.79175946922805
"6/7/2015 0:00",120,250,370,11,6,NA,2015-06-07 00:00:00,2015,6,7,"Sun",0,1.79175946922805
"6/7/2015 1:00",104,172,276,9,2,NA,2015-06-07 01:00:00,2015,6,7,"Sun",1,0.693147180559945
"6/7/2015 2:00",40,134,174,9,4,NA,2015-06-07 02:00:00,2015,6,7,"Sun",2,1.38629436111989
"6/7/2015 3:00",25,99,124,8,4,NA,2015-06-07 03:00:00,2015,6,7,"Sun",3,1.38629436111989
"6/7/2015 4:00",12,66,78,7,2,NA,2015-06-07 04:00:00,2015,6,7,"Sun",4,0.693147180559945
"6/7/2015 5:00",8,29,37,7,2,NA,2015-06-07 05:00:00,2015,6,7,"Sun",5,0.693147180559945
"6/7/2015 6:00",11,27,38,9,2,NA,2015-06-07 06:00:00,2015,6,7,"Sun",6,0.693147180559945
"6/7/2015 7:00",34,15,49,13,6,NA,2015-06-07 07:00:00,2015,6,7,"Sun",7,1.79175946922805
"6/7/2015 8:00",56,25,81,15,7,NA,2015-06-07 08:00:00,2015,6,7,"Sun",8,1.94591014905531
"6/7/2015 9:00",168,69,237,17,9,NA,2015-06-07 09:00:00,2015,6,7,"Sun",9,2.19722457733622
"6/7/2015 10:00",261,113,374,18,9,NA,2015-06-07 10:00:00,2015,6,7,"Sun",10,2.19722457733622
"6/7/2015 11:00",232,175,407,19,13,NA,2015-06-07 11:00:00,2015,6,7,"Sun",11,2.56494935746154
"6/7/2015 12:00",275,215,490,20,6,NA,2015-06-07 12:00:00,2015,6,7,"Sun",12,1.79175946922805
"6/7/2015 13:00",324,231,555,20,7,NA,2015-06-07 13:00:00,2015,6,7,"Sun",13,1.94591014905531
"6/7/2015 14:00",360,307,667,21,9,NA,2015-06-07 14:00:00,2015,6,7,"Sun",14,2.19722457733622
"6/7/2015 15:00",329,296,625,20,7,NA,2015-06-07 15:00:00,2015,6,7,"Sun",15,1.94591014905531
"6/7/2015 16:00",318,268,586,20,11,NA,2015-06-07 16:00:00,2015,6,7,"Sun",16,2.39789527279837
"6/7/2015 17:00",306,328,634,21,13,NA,2015-06-07 17:00:00,2015,6,7,"Sun",17,2.56494935746154
"6/7/2015 18:00",285,304,589,19,15,NA,2015-06-07 18:00:00,2015,6,7,"Sun",18,2.70805020110221
"6/7/2015 19:00",271,309,580,19,17,NA,2015-06-07 19:00:00,2015,6,7,"Sun",19,2.83321334405622
"6/7/2015 20:00",157,323,480,18,11,NA,2015-06-07 20:00:00,2015,6,7,"Sun",20,2.39789527279837
"6/7/2015 21:00",112,221,333,15,15,NA,2015-06-07 21:00:00,2015,6,7,"Sun",21,2.70805020110221
"6/7/2015 22:00",64,214,278,13,15,NA,2015-06-07 22:00:00,2015,6,7,"Sun",22,2.70805020110221
"6/7/2015 23:00",44,102,146,12,15,NA,2015-06-07 23:00:00,2015,6,7,"Sun",23,2.70805020110221
"6/8/2015 0:00",25,56,81,11,13,NA,2015-06-08 00:00:00,2015,6,8,"Mon",0,2.56494935746154
"6/8/2015 1:00",5,33,38,9,7,NA,2015-06-08 01:00:00,2015,6,8,"Mon",1,1.94591014905531
"6/8/2015 2:00",2,3,5,8,7,NA,2015-06-08 02:00:00,2015,6,8,"Mon",2,1.94591014905531
"6/8/2015 3:00",1,1,2,7,2,NA,2015-06-08 03:00:00,2015,6,8,"Mon",3,0.693147180559945
"6/8/2015 4:00",9,4,13,6,2,NA,2015-06-08 04:00:00,2015,6,8,"Mon",4,0.693147180559945
"6/8/2015 5:00",32,16,48,6,4,NA,2015-06-08 05:00:00,2015,6,8,"Mon",5,1.38629436111989
"6/8/2015 6:00",152,41,193,8,6,NA,2015-06-08 06:00:00,2015,6,8,"Mon",6,1.79175946922805
"6/8/2015 7:00",532,208,740,11,9,NA,2015-06-08 07:00:00,2015,6,8,"Mon",7,2.19722457733622
"6/8/2015 8:00",600,482,1082,12,13,NA,2015-06-08 08:00:00,2015,6,8,"Mon",8,2.56494935746154
"6/8/2015 9:00",532,334,866,13,15,NA,2015-06-08 09:00:00,2015,6,8,"Mon",9,2.70805020110221
"6/8/2015 10:00",579,435,1014,13,17,NA,2015-06-08 10:00:00,2015,6,8,"Mon",10,2.83321334405622
"6/8/2015 11:00",418,319,737,16,15,NA,2015-06-08 11:00:00,2015,6,8,"Mon",11,2.70805020110221
"6/8/2015 12:00",499,535,1034,15,19,NA,2015-06-08 12:00:00,2015,6,8,"Mon",12,2.94443897916644
"6/8/2015 13:00",505,519,1024,16,17,NA,2015-06-08 13:00:00,2015,6,8,"Mon",13,2.83321334405622
"6/8/2015 14:00",502,534,1036,17,17,NA,2015-06-08 14:00:00,2015,6,8,"Mon",14,2.83321334405622
"6/8/2015 15:00",624,530,1154,17,17,NA,2015-06-08 15:00:00,2015,6,8,"Mon",15,2.83321334405622
"6/8/2015 16:00",639,756,1395,18,13,NA,2015-06-08 16:00:00,2015,6,8,"Mon",16,2.56494935746154
"6/8/2015 17:00",783,756,1539,17,17,NA,2015-06-08 17:00:00,2015,6,8,"Mon",17,2.83321334405622
"6/8/2015 18:00",588,792,1380,16,19,NA,2015-06-08 18:00:00,2015,6,8,"Mon",18,2.94443897916644
"6/8/2015 19:00",561,559,1120,16,17,NA,2015-06-08 19:00:00,2015,6,8,"Mon",19,2.83321334405622
"6/8/2015 20:00",311,539,850,14,20,NA,2015-06-08 20:00:00,2015,6,8,"Mon",20,2.99573227355399
"6/8/2015 21:00",236,322,558,12,19,NA,2015-06-08 21:00:00,2015,6,8,"Mon",21,2.94443897916644
"6/8/2015 22:00",156,287,443,11,13,NA,2015-06-08 22:00:00,2015,6,8,"Mon",22,2.56494935746154
"6/8/2015 23:00",119,170,289,10,9,NA,2015-06-08 23:00:00,2015,6,8,"Mon",23,2.19722457733622
"6/9/2015 0:00",35,90,125,9,9,NA,2015-06-09 00:00:00,2015,6,9,"Tues",0,2.19722457733622
"6/9/2015 1:00",11,41,52,9,11,NA,2015-06-09 01:00:00,2015,6,9,"Tues",1,2.39789527279837
"6/9/2015 2:00",9,22,31,8,9,NA,2015-06-09 02:00:00,2015,6,9,"Tues",2,2.19722457733622
"6/9/2015 3:00",5,9,14,8,7,NA,2015-06-09 03:00:00,2015,6,9,"Tues",3,1.94591014905531
"6/9/2015 4:00",7,1,8,7,7,NA,2015-06-09 04:00:00,2015,6,9,"Tues",4,1.94591014905531
"6/9/2015 5:00",28,21,49,7,6,NA,2015-06-09 05:00:00,2015,6,9,"Tues",5,1.79175946922805
"6/9/2015 6:00",144,48,192,8,6,NA,2015-06-09 06:00:00,2015,6,9,"Tues",6,1.79175946922805
"6/9/2015 7:00",573,218,791,9,7,NA,2015-06-09 07:00:00,2015,6,9,"Tues",7,1.94591014905531
"6/9/2015 8:00",820,559,1379,12,17,NA,2015-06-09 08:00:00,2015,6,9,"Tues",8,2.83321334405622
"6/9/2015 9:00",535,455,990,12,15,NA,2015-06-09 09:00:00,2015,6,9,"Tues",9,2.70805020110221
"6/9/2015 10:00",698,620,1318,13,17,NA,2015-06-09 10:00:00,2015,6,9,"Tues",10,2.83321334405622
"6/9/2015 11:00",556,419,975,13,15,NA,2015-06-09 11:00:00,2015,6,9,"Tues",11,2.70805020110221
"6/9/2015 12:00",532,628,1160,13,11,NA,2015-06-09 12:00:00,2015,6,9,"Tues",12,2.39789527279837
"6/9/2015 13:00",626,496,1122,14,9,NA,2015-06-09 13:00:00,2015,6,9,"Tues",13,2.19722457733622
"6/9/2015 14:00",589,603,1192,15,15,NA,2015-06-09 14:00:00,2015,6,9,"Tues",14,2.70805020110221
"6/9/2015 15:00",586,460,1046,16,15,NA,2015-06-09 15:00:00,2015,6,9,"Tues",15,2.70805020110221
"6/9/2015 16:00",706,738,1444,16,11,NA,2015-06-09 16:00:00,2015,6,9,"Tues",16,2.39789527279837
"6/9/2015 17:00",762,706,1468,15,13,NA,2015-06-09 17:00:00,2015,6,9,"Tues",17,2.56494935746154
"6/9/2015 18:00",611,813,1424,16,13,NA,2015-06-09 18:00:00,2015,6,9,"Tues",18,2.56494935746154
"6/9/2015 19:00",582,609,1191,15,11,NA,2015-06-09 19:00:00,2015,6,9,"Tues",19,2.39789527279837
"6/9/2015 20:00",410,482,892,15,7,NA,2015-06-09 20:00:00,2015,6,9,"Tues",20,1.94591014905531
"6/9/2015 21:00",227,301,528,13,7,NA,2015-06-09 21:00:00,2015,6,9,"Tues",21,1.94591014905531
"6/9/2015 22:00",140,320,460,12,7,NA,2015-06-09 22:00:00,2015,6,9,"Tues",22,1.94591014905531
"6/9/2015 23:00",91,230,321,11,9,NA,2015-06-09 23:00:00,2015,6,9,"Tues",23,2.19722457733622
"6/10/2015 0:00",32,135,167,11,13,NA,2015-06-10 00:00:00,2015,6,10,"Wed",0,2.56494935746154
"6/10/2015 1:00",21,64,85,11,11,NA,2015-06-10 01:00:00,2015,6,10,"Wed",1,2.39789527279837
